nquest,stock_participation,mutual_fund_or_etf,direct_listed_stock,income,log_income,education,age,age_centered,age_centered_squared,region,household_size,female_head,weight
928185,0,0,0,39200.0,10.576432,Primary or less,50,-5,25,South and Islands,4,1,0.7833839
928200,0,0,0,30567.248,10.327684,Upper secondary,35,-20,-112,South and Islands,3,1,0.3285093
928204,0,0,0,39003.137,10.571398,Lower secondary,70,15,-31,South and Islands,2,0,0.4225932
928253,0,0,0,47347.04,10.76526,Upper secondary,59,4,16,South and Islands,3,0,0.07357947
928256,0,0,0,1600.0,7.377759,Primary or less,64,9,81,South and Islands,5,1,0.13378935
928258,0,0,0,18222.822,9.810431,Primary or less,82,27,-39,South and Islands,2,0,0.18971719
928261,0,0,0,26700.0,10.192419,Lower secondary,47,-8,64,South and Islands,4,1,1.2732229
928267,0,0,0,28021.951,10.240744,Upper secondary,63,8,64,South and Islands,2,0,0.38846147
928296,0,0,0,22831.36,10.035891,Primary or less,68,13,-87,South and Islands,2,1,0.19251803
928303,0,0,0,19231.36,9.864298,Upper secondary,63,8,64,South and Islands,2,1,0.21377711
928316,0,0,0,7215.6797,8.884011,Primary or less,72,17,33,South and Islands,1,1,0.19940546
928322,0,0,0,24807.84,10.118915,Upper secondary,53,-2,4,South and Islands,3,0,1.0778018
928339,1,1,0,21879.248,9.993294,Upper secondary,37,-18,68,North,1,0,6.410538
928342,0,0,0,21000.627,9.952308,Upper secondary,34,-21,-71,South and Islands,2,1,0.72468513
928363,0,0,0,33531.535,10.420241,Lower secondary,31,-24,64,North,3,0,8.205316
928391,0,0,0,23516.605,10.065462,Upper secondary,34,-21,-71,South and Islands,4,1,2.0115387
928392,0,0,0,15204.0,9.629313,Lower secondary,35,-20,-112,South and Islands,4,1,1.0267782
928394,0,0,0,47470.383,10.767861,Upper secondary,35,-20,-112,North,3,1,1.4194214
928439,0,0,0,30050.076,10.31062,University,34,-21,-71,South and Islands,3,0,0.95796454
928473,0,0,0,64643.375,11.076641,Upper secondary,47,-8,64,South and Islands,2,0,0.94416744
928497,0,0,0,36734.496,10.511472,Lower secondary,67,12,-112,North,2,1,0.59205586
928501,0,0,0,28640.568,10.26258,Upper secondary,64,9,81,North,1,1,2.4338396
928503,0,0,0,58125.438,10.970359,University,55,0,0,South and Islands,1,0,0.23822947
930014,0,0,0,73804.75,11.209178,Upper secondary,55,0,0,North,4,1,1.0499314
930016,1,1,1,54581.105,10.907443,University,68,13,-87,North,2,1,0.49972308
930021,0,0,0,10795.645,9.286898,Primary or less,80,25,113,North,1,0,1.5041794
930023,0,0,0,33782.176,10.427689,Upper secondary,62,7,49,North,1,1,0.5281434
930026,0,0,0,96742.125,11.479804,University,78,23,17,North,2,0,0.13237551
930039,0,0,0,39575.02,10.585954,Primary or less,83,28,16,North,2,1,0.6225773
930082,0,0,0,35061.566,10.464861,Lower secondary,71,16,0,North,2,0,0.5759277
930085,0,0,0,27602.508,10.225662,Lower secondary,62,7,49,North,2,0,0.6204543
930086,0,0,0,27404.29,10.218454,Lower secondary,64,9,81,North,2,0,1.1134077
930091,0,0,0,11490.0,9.349233,Primary or less,62,7,49,North,3,0,0.49829105
930111,0,0,0,40447.87,10.607769,Upper secondary,71,16,0,North,1,0,0.6778484
930113,0,0,0,37975.82,10.544705,Lower secondary,61,6,36,North,3,0,0.52182794
930120,0,0,0,52045.387,10.859872,University,63,8,64,North,1,0,0.10737937
930124,1,1,1,175122.17,12.073239,University,78,23,17,North,2,0,0.08757351
930172,1,0,1,162152.36,11.996292,University,79,24,64,North,1,0,0.02148767
930174,0,0,0,367055.97,12.81327,University,60,5,25,North,4,0,0.039886247
930176,1,1,0,148079.55,11.905505,University,56,1,1,North,2,1,0.048114542
930192,1,0,1,133600.27,11.802608,University,72,17,33,North,2,0,0.08283325
930201,0,0,0,32361.496,10.384725,University,80,25,113,North,2,0,0.47127149
930220,1,0,1,112364.164,11.6295,Upper secondary,51,-4,16,North,2,1,0.057481192
930256,1,1,1,153577.47,11.94196,University,76,21,-71,North,2,0,0.016599387
930257,1,1,1,132330.42,11.793057,University,81,26,-92,North,2,0,0.08292705
930287,0,0,0,28721.998,10.265419,Upper secondary,76,21,-71,North,2,0,0.54973316
930301,1,1,1,95098.016,11.462664,University,79,24,64,North,2,0,0.073756866
930323,1,1,1,37010.258,10.51895,Upper secondary,67,12,-112,North,2,0,0.52684635
930336,0,0,0,70482.04,11.163114,Upper secondary,61,6,36,North,3,0,0.93286014
930337,1,1,1,93196.94,11.442471,University,65,10,100,North,2,0,0.1545912
930413,0,0,0,62138.887,11.0371275,Upper secondary,57,2,4,North,3,0,1.5902923
930419,0,0,0,67558.555,11.12075,University,71,16,0,North,1,0,0.37136438
930424,0,0,0,174850.42,12.071686,University,59,4,16,North,3,0,0.14285803
930432,0,0,0,92173.62,11.431429,University,61,6,36,North,3,0,0.93069
930452,0,0,0,42000.0,10.645425,Lower secondary,59,4,16,North,4,0,0.5661172
930498,0,0,0,34757.035,10.456138,University,57,2,4,North,1,1,0.73291206
930528,0,0,0,18601.734,9.83101,Upper secondary,92,37,89,North,1,1,0.69182855
930548,0,0,0,25809.408,10.158494,Upper secondary,42,-13,-87,North,4,0,2.0308175
930571,0,0,0,44909.7,10.712409,Upper secondary,45,-10,100,North,3,0,1.7088814
930576,0,0,0,68745.8,11.138171,Upper secondary,53,-2,4,North,4,0,0.7600576
930577,0,0,0,33129.96,10.408194,Upper secondary,40,-15,-31,North,5,0,0.9032707
930580,0,0,0,29755.824,10.30078,Upper secondary,39,-16,0,North,3,1,2.802544
930586,0,0,0,289619.34,12.576323,University,41,-14,-60,North,5,1,0.072562836
930592,1,1,1,114428.805,11.647708,Upper secondary,51,-4,16,North,3,0,0.06533331
930603,0,0,0,66655.28,11.107289,University,67,12,-112,North,4,0,0.59805536
930605,1,0,1,169142.36,12.038496,University,54,-1,1,North,3,0,0.3598032
930606,0,0,0,42135.684,10.64865,University,43,-12,-112,North,3,1,2.2459228
930608,1,0,1,73496.53,11.204993,University,45,-10,100,North,2,0,1.882401
930632,0,0,0,35685.29,10.482493,University,39,-16,0,North,1,0,1.6416706
930672,0,0,0,11020.935,9.307552,Upper secondary,64,9,81,North,2,0,0.6757197
930686,0,0,0,11368.334,9.338587,Upper secondary,46,-9,81,North,4,0,2.163118
930712,0,0,0,45381.81,10.722867,Upper secondary,66,11,121,North,2,0,1.2102504
930722,0,0,0,118685.4,11.684232,Upper secondary,66,11,121,North,3,0,0.6643803
930723,1,1,1,157796.67,11.969063,University,60,5,25,North,3,0,0.051700924
930724,1,1,1,98629.92,11.49913,University,47,-8,64,North,4,1,0.04497777
930725,1,1,1,109344.89,11.6022625,University,48,-7,49,North,3,1,0.0765057
930726,1,1,1,80169.27,11.291896,University,52,-3,9,North,1,0,0.02640966
930732,1,1,1,68641.01,11.136645,University,64,9,81,North,2,0,0.07509834
930743,1,1,0,128358.5,11.762583,Upper secondary,71,16,0,North,2,0,0.0678898
930749,1,1,1,351213.5,12.76915,University,59,4,16,North,2,0,0.023617597
930753,1,1,1,102212.0,11.534804,University,64,9,81,North,5,0,0.11941744
930757,1,1,1,95926.9,11.471342,University,90,35,-55,North,2,0,0.059193593
930759,0,0,0,33264.043,10.412232,Upper secondary,77,22,-28,North,2,0,0.41402915
930770,0,0,0,16201.388,9.692852,Lower secondary,62,7,49,North,1,0,0.47110108
930775,1,1,1,89040.79,11.39685,University,52,-3,9,North,4,0,0.14672455
930776,0,0,0,11005.009,9.306106,Lower secondary,57,2,4,North,2,1,1.3430732
930793,1,1,1,52779.99,10.873887,University,72,17,33,North,3,0,0.66026205
930831,0,0,0,61028.223,11.019092,Lower secondary,48,-7,49,North,5,0,1.0155666
930845,0,0,0,24409.148,10.102714,University,66,11,121,North,1,0,0.93407816
930846,1,0,1,30553.85,10.327246,Upper secondary,69,14,-60,North,1,0,0.8446603
930862,0,0,0,19356.797,9.870799,Upper secondary,83,28,16,North,1,1,0.8642971
930864,1,0,1,116945.59,11.669464,University,63,8,64,North,2,0,0.027249344
930865,0,0,0,26940.176,10.201374,Upper secondary,71,16,0,North,2,0,0.67159694
930888,1,1,1,85796.16,11.35973,University,78,23,17,North,2,0,0.051681735
930901,0,0,0,27754.738,10.231162,University,66,11,121,North,2,0,0.063230954
930914,0,0,0,75819.25,11.236108,Lower secondary,63,8,64,North,2,0,0.30019447
930940,1,1,1,150615.28,11.922484,University,50,-5,25,North,5,0,0.057208996
930943,0,0,0,29306.271,10.285557,Primary or less,82,27,-39,North,1,1,0.8812955
930946,0,0,0,75021.95,11.225536,University,79,24,64,North,2,0,0.1369588
930953,1,1,1,176484.42,12.080988,University,66,11,121,North,3,0,0.084779255
930960,1,0,1,52001.402,10.859026,Upper secondary,65,10,100,North,2,0,0.10904645
930961,1,0,1,47054.176,10.759055,University,66,11,121,North,3,1,0.16981223
930988,1,1,1,245218.34,12.4099045,Upper secondary,51,-4,16,North,4,0,0.07541698
930999,1,1,0,31276.832,10.350633,Upper secondary,79,24,64,North,1,0,0.41460618
931003,1,1,1,169216.98,12.038938,University,56,1,1,North,4,1,0.8071278
931037,1,1,1,69377.35,11.147316,University,29,-26,-92,North,4,0,1.4189042
931041,1,1,1,32975.18,10.40351,Upper secondary,77,22,-28,North,2,0,0.3824134
931049,1,1,1,57540.164,10.960238,University,61,6,36,North,4,0,0.704322
931071,0,0,0,41166.324,10.625376,Primary or less,70,15,-31,North,2,0,0.73132056
931083,0,0,0,37756.445,10.538912,University,87,32,0,North,1,1,0.61613053
931085,0,0,0,6548.1055,8.786931,Upper secondary,89,34,-124,North,1,1,0.9147838
931153,0,0,0,47964.824,10.778223,Upper secondary,66,11,121,North,2,0,1.2996644
931168,0,0,0,19104.703,9.85769,Upper secondary,77,22,-28,North,1,0,0.92121357
931177,0,0,0,25218.219,10.135322,Lower secondary,80,25,113,North,3,1,0.93692315
931184,0,0,0,190512.02,12.157471,University,50,-5,25,North,3,1,0.07131177
931187,1,0,0,82513.586,11.320718,University,74,19,105,North,2,0,0.09008703
931209,1,1,1,170208.31,12.044779,Upper secondary,74,19,105,North,3,0,0.23250245
931229,0,0,0,54647.777,10.908664,Upper secondary,63,8,64,North,2,0,0.26829585
931282,0,0,0,205031.36,12.230918,University,57,2,4,North,3,0,0.30719537
931331,0,0,0,119756.39,11.693215,Upper secondary,68,13,-87,North,2,1,0.14601338
931349,0,0,0,33805.4,10.428376,Upper secondary,38,-17,33,North,2,0,1.6601051
931377,0,0,0,26325.969,10.178311,Upper secondary,44,-11,121,North,3,1,2.0578265
931402,0,0,0,55130.844,10.917464,University,42,-13,-87,North,3,1,1.3293848
931412,0,0,0,28963.84,10.273804,Upper secondary,73,18,68,North,4,1,0.6093727
931418,0,0,0,42770.516,10.663605,Upper secondary,36,-19,105,North,4,1,2.8969073
931426,1,0,1,131304.33,11.785273,University,50,-5,25,North,1,0,0.16772664
931474,0,0,0,58575.438,10.978071,Lower secondary,80,25,113,North,2,0,0.650759
931532,1,1,0,89917.38,11.406647,Upper secondary,64,9,81,North,2,0,0.37058133
931553,1,1,1,73345.99,11.202943,Upper secondary,74,19,105,North,2,0,0.2348603
931554,0,0,0,35375.438,10.473773,Lower secondary,86,31,-63,North,1,0,0.730756
931563,1,0,1,230211.66,12.346754,University,48,-7,49,North,4,0,1.0468115
931595,1,0,1,17498.605,9.7698765,Upper secondary,68,13,-87,North,1,1,0.54420066
931597,0,0,0,101261.766,11.525464,Upper secondary,75,20,-112,North,2,0,0.37773082
931610,0,0,0,31010.977,10.342096,Upper secondary,45,-10,100,North,6,0,2.0552967
931613,0,0,0,29883.691,10.305068,Upper secondary,54,-1,1,North,1,0,2.879124
931615,1,0,1,36382.324,10.501839,Upper secondary,77,22,-28,North,2,0,2.8567924
931649,1,0,1,116722.914,11.667558,University,74,19,105,North,2,1,0.08204975
931686,0,0,0,37010.977,10.51897,Lower secondary,69,14,-60,North,2,0,0.054062337
931688,0,0,0,155708.6,11.955742,Upper secondary,50,-5,25,North,2,0,3.6050842
931709,1,1,0,104241.96,11.55447,University,57,2,4,North,7,0,0.07816362
931763,0,0,0,84452.43,11.343944,University,70,15,-31,North,2,0,0.34726125
931766,1,1,1,212722.95,12.267746,University,59,4,16,North,5,0,0.12488476
931784,1,1,0,92982.6,11.440167,University,53,-2,4,North,4,1,0.9065928
931795,0,0,0,219987.98,12.301329,University,52,-3,9,North,6,0,0.9903818
931802,1,1,1,224952.78,12.323646,University,65,10,100,North,2,1,0.24489929
931834,1,0,1,418086.47,12.943443,University,51,-4,16,North,4,1,0.048850205
931840,0,0,0,189987.98,12.1547165,University,86,31,-63,North,2,0,0.03893236
931881,1,0,1,752521.44,13.531185,University,60,5,25,North,2,0,0.06758829
931921,1,1,1,397129.03,12.892016,University,63,8,64,North,3,1,0.08354871
931923,1,1,0,272003.88,12.513572,University,62,7,49,North,2,0,0.024809327
931968,1,1,1,145793.86,11.889949,University,91,36,16,North,2,0,0.13878372
931969,1,1,1,569820.56,13.253077,University,85,30,-124,North,2,0,0.016610341
931993,1,1,1,172109.52,12.055886,University,67,12,-112,North,4,0,0.17563163
932021,1,1,0,32573.318,10.391249,University,73,18,68,North,2,1,0.33777907
932027,1,1,0,126698.625,11.749566,University,70,15,-31,North,4,0,0.6142572
932061,0,0,0,681386.8,13.431886,University,64,9,81,North,3,0,0.09206423
932131,0,0,0,70462.72,11.162839,Upper secondary,60,5,25,North,4,0,0.97036326
932134,1,1,0,2.9898405e+06,14.91073,University,64,9,81,North,2,0,0.025581816
932152,0,0,0,900041.0,13.710196,Upper secondary,76,21,-71,North,2,0,0.112812854
932162,1,0,1,102555.01,11.538155,University,92,37,89,North,2,0,0.018941488
932169,0,0,0,16921.951,9.736367,Primary or less,86,31,-63,North,1,1,0.77722037
932191,1,1,0,18380.945,9.81907,Upper secondary,87,32,0,North,2,0,0.21255381
932225,0,0,0,84834.86,11.348462,University,63,8,64,North,2,0,0.057386585
932228,1,1,0,183890.55,12.122096,University,59,4,16,North,5,0,0.0401423
932238,1,1,0,30061.688,10.311007,University,74,19,105,North,1,0,0.01716337
932239,1,1,0,84967.03,11.3500185,University,62,7,49,North,2,0,0.029408973
932282,0,0,0,72830.42,11.195889,Upper secondary,57,2,4,North,3,1,0.79970586
932289,0,0,0,55527.32,10.92463,University,65,10,100,North,1,0,0.5736997
932306,0,0,0,148775.84,11.910196,University,51,-4,16,North,7,1,0.06985295
932311,1,1,1,117584.484,11.674912,Upper secondary,58,3,9,North,4,0,0.3370563
932312,0,0,0,74249.1,11.215181,Upper secondary,61,6,36,North,4,0,0.06495206
932327,1,0,1,908234.44,13.719258,University,83,28,16,North,2,0,0.025647735
932328,1,0,1,37966.57,10.544461,University,62,7,49,North,1,1,1.0017389
932332,0,0,0,157753.22,11.968787,University,58,3,9,North,5,0,0.39139104
932341,1,1,1,482050.03,13.085803,University,67,12,-112,North,2,0,0.03723192
932358,0,0,0,52398.035,10.866625,Upper secondary,77,22,-28,North,2,0,0.5896545
932367,1,0,1,74174.77,11.214179,Upper secondary,65,10,100,North,1,1,0.42268956
932377,1,1,0,93776.54,11.44867,University,32,-23,17,North,2,0,0.9147993
932381,0,0,0,42347.04,10.653654,Primary or less,86,31,-63,North,2,0,0.588935
932412,0,0,0,25152.4,10.132709,Upper secondary,57,2,4,North,2,1,0.7214302
932431,0,0,0,142339.9,11.865973,University,87,32,0,North,2,0,0.07287208
932465,1,1,0,282376.97,12.550999,University,57,2,4,North,4,0,0.24765147
932501,1,1,1,103528.84,11.5476055,Upper secondary,62,7,49,North,2,0,0.34887588
932532,1,1,1,720992.94,13.488384,University,61,6,36,North,7,0,0.44395718
932542,1,1,0,123134.74,11.721035,University,82,27,-39,North,2,0,0.08971289
932572,1,1,1,614321.75,13.328274,University,74,19,105,North,2,0,0.02151637
932577,1,0,1,91243.14,11.421283,University,50,-5,25,North,3,0,1.4096401
932579,1,1,0,254360.53,12.446508,University,57,2,4,North,2,0,0.04205436
932586,1,0,1,22127.475,10.004576,Lower secondary,73,18,68,North,2,0,0.4752273
932596,0,0,0,114503.13,11.648357,Upper secondary,84,29,73,North,3,1,0.52861077
932623,0,0,0,79051.195,11.277851,University,32,-23,17,North,3,0,1.5463804
932631,0,0,0,63199.88,11.054058,Upper secondary,75,20,-112,North,2,1,0.095175065
932641,1,0,1,765207.9,13.547903,University,53,-2,4,North,4,0,0.07226781
932652,0,0,0,13851.568,9.536154,Lower secondary,58,3,9,North,2,1,3.0756614
932653,1,1,0,194119.4,12.176229,University,61,6,36,North,4,1,0.20066272
932663,1,1,0,108399.336,11.593577,Upper secondary,69,14,-60,North,2,0,0.039699312
932666,0,0,0,35993.83,10.491103,University,29,-26,-92,North,1,0,3.5291407
932673,0,0,0,234770.08,12.366362,University,57,2,4,North,3,0,0.049161598
932694,0,0,0,35779.75,10.485137,Upper secondary,76,21,-71,North,2,1,0.5860784
932717,0,0,0,64589.777,11.075811,University,74,19,105,North,1,0,0.9739991
932724,1,1,1,263367.22,12.481304,University,71,16,0,North,2,0,0.012811496
932742,0,0,0,62050.953,11.035711,University,68,13,-87,North,1,1,0.47689614
932760,0,0,0,55159.977,10.917993,University,79,24,64,North,2,0,0.36550716
932773,1,1,1,434861.38,12.982782,University,60,5,25,North,5,0,0.043683168
932777,1,0,1,109179.08,11.600745,Upper secondary,69,14,-60,North,4,0,0.95471084
932780,1,1,1,117366.96,11.67306,University,56,1,1,North,3,0,0.19554244
932810,1,1,1,221623.02,12.308733,University,59,4,16,North,1,0,0.013217733
932826,1,1,0,88897.15,11.395235,Upper secondary,67,12,-112,North,2,0,0.095717974
932832,1,1,1,258216.16,12.461553,University,53,-2,4,North,3,0,0.35321218
932852,1,1,0,87248.57,11.376516,University,55,0,0,North,1,0,0.026186237
932864,1,1,1,343968.16,12.748304,University,54,-1,1,North,4,0,0.6964643
932883,1,0,1,104028.35,11.552419,University,52,-3,9,North,3,1,0.58150804
932911,1,1,0,134790.6,11.811478,University,48,-7,49,North,5,1,0.62340355
932929,1,0,1,247069.72,12.417426,University,59,4,16,North,4,0,0.05793159
932957,0,0,0,31788.193,10.36685,Upper secondary,72,17,33,North,1,1,0.5716973
932958,0,0,0,29159.582,10.280539,Lower secondary,92,37,89,North,1,1,0.7883554
932980,1,0,1,414321.25,12.934397,University,62,7,49,North,2,0,0.03295858
932997,1,1,0,295293.16,12.595724,University,52,-3,9,North,4,0,0.72411764
933012,0,0,0,109877.516,11.607121,Upper secondary,51,-4,16,North,4,1,0.2813593
933025,0,0,0,573451.2,13.259428,University,51,-4,16,North,5,0,0.08836285
933036,1,0,1,580754.2,13.272083,University,52,-3,9,North,4,0,0.03884121
933043,1,1,0,207264.36,12.241751,University,59,4,16,North,4,0,0.0968448
933045,1,1,0,137327.83,11.830126,University,53,-2,4,North,4,0,0.08287416
933050,1,1,0,445725.5,13.007459,University,57,2,4,North,4,0,0.056381878
933057,0,0,0,41471.953,10.632772,Lower secondary,78,23,17,North,2,1,0.5788879
933123,0,0,0,13669.568,9.522927,Lower secondary,40,-15,-31,North,3,1,3.7690434
933146,1,1,0,49907.438,10.817925,Upper secondary,58,3,9,North,2,1,1.5277276
933147,0,0,0,260343.16,12.469756,University,60,5,25,North,4,0,0.56776226
933244,0,0,0,119206.82,11.688615,University,48,-7,49,North,4,0,0.98062867
933264,0,0,0,63314.113,11.055863,Lower secondary,68,13,-87,North,3,0,0.55643284
933265,1,1,1,1.4209648e+06,14.166846,University,45,-10,100,North,4,0,0.57469517
933305,1,1,1,600474.9,13.305476,Upper secondary,62,7,49,North,3,0,0.17629094
933346,1,1,1,81126.39,11.303763,University,51,-4,16,North,1,1,0.50488687
933357,0,0,0,9822.666,9.192448,Lower secondary,57,2,4,North,1,1,0.7007241
933422,1,0,1,32910.453,10.401546,Upper secondary,67,12,-112,North,1,1,1.4002037
933476,1,0,1,546935.2,13.212086,University,49,-6,36,North,4,0,0.22099452
933580,0,0,0,8290.0,9.022805,Lower secondary,48,-7,49,North,2,1,1.4492159
933683,1,0,1,229341.88,12.342969,Upper secondary,58,3,9,North,3,0,0.50664175
933774,0,0,0,86873.97,11.372213,University,43,-12,-112,North,2,0,2.2567444
933795,1,1,1,98708.26,11.499924,University,36,-19,105,North,3,0,1.0252405
933796,1,1,0,379999.22,12.847924,University,53,-2,4,North,4,0,0.6832174
933812,0,0,0,16938.648,9.737353,Upper secondary,52,-3,9,North,1,0,3.6022189
933851,1,0,1,45896.152,10.734137,Upper secondary,85,30,-124,North,2,0,0.050899655
933854,0,0,0,39368.992,10.580734,Upper secondary,80,25,113,North,1,1,0.3748198
933862,0,0,0,23855.68,10.079778,Lower secondary,66,11,121,North,1,1,0.025244854
933865,0,0,0,565588.4,13.245622,University,46,-9,81,North,4,0,0.07657168
933877,1,0,1,361024.28,12.7967005,Lower secondary,86,31,-63,North,2,0,0.3314913
933878,0,0,0,59815.68,10.999023,Lower secondary,69,14,-60,North,3,0,0.8475963
933890,0,0,0,360883.97,12.796311,University,41,-14,-60,North,4,1,0.079272114
933892,0,0,0,23949.408,10.083699,Lower secondary,73,18,68,North,1,1,4.7798786
933893,1,0,1,96565.86,11.477981,Upper secondary,65,10,100,North,4,0,4.1480126
933903,1,0,1,88843.08,11.394627,University,77,22,-28,North,2,0,0.08212064
